ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
caro2,7,19,5506,5542,38,148620,83990,123980,970.1,266.83,146.68,FALSE,LEFT,5.59,RIGHT,2,Search
caro2,7,20,5720,5740,22,123560,96280,121270,879.3,130.13,87.11,FALSE,UP,1.95,RIGHT,2,Search
caro2,7,21,5960,5970,12,119780,87600,119390,852.3,51.6,44.83,FALSE,UP,0.56,RIGHT,2,Search
caro2,7,22,6186,6224,40,118580,84980,112660,491.6,406.73,221.31,FALSE,UP,8.8,RIGHT,2,Search
caro2,7,23,6582,6590,10,111530,50350,109450,501.8,45.86,40.85,FALSE,.,0.43,RIGHT,2,Search
caro2,7,24,6744,6780,38,109050,50290,84990,631.6,292.22,158.29,FALSE,LEFT,5.95,RIGHT,2,Search
caro2,7,25,7074,7088,16,83770,63770,79240,624.1,74.23,58.96,FALSE,LEFT,1,RIGHT,2,Search
caro2,7,26,7372,7390,20,78750,62040,85600,591.6,115.93,75.63,FALSE,RIGHT,1.59,RIGHT,2,Search
caro2,7,27,7640,7696,58,85340,59840,154620,297,476.85,280.11,FALSE,RIGHT,16.02,RIGHT,2,Search
caro2,7,28,8072,8116,46,152630,30640,150950,780.5,446.51,250.93,FALSE,DOWN,11.55,RIGHT,2,Search
caro2,7,29,8468,8488,22,150560,78200,144570,733.8,103.72,73.41,FALSE,LEFT,1.62,RIGHT,2,Search
caro2,7,30,8640,8676,38,143510,72640,113130,830.2,295.78,169.19,FALSE,LEFT,6.49,RIGHT,2,Search
caro2,7,31,8988,9048,62,112580,83190,25780,630.4,462.33,298.73,FALSE,LEFT,17.93,RIGHT,2,Search
caro2,7,32,9374,9394,22,25370,63110,25510,561.1,116.8,74.98,FALSE,UP,1.72,RIGHT,2,Search
caro2,7,33,9658,9694,38,25740,56280,54930,709,333.56,182.06,FALSE,RIGHT,6.88,RIGHT,2,Search
caro2,7,34,9886,9900,16,53700,72020,48610,724.1,79.86,60.13,FALSE,LEFT,1.03,RIGHT,2,Search
caro2,7,35,10108,10132,26,48340,72070,63670,806,239.55,142.29,FALSE,RIGHT,3.7,RIGHT,2,Search
caro2,7,36,10368,10410,44,63940,82770,26740,942,297.36,176.42,FALSE,LEFT,7.74,RIGHT,2,Search
caro2,7,37,10928,10948,22,26500,94760,17010,945.2,114.5,78.72,FALSE,LEFT,1.8,RIGHT,2,Search
caro2,7,38,11128,11158,32,17120,93550,20540,719.5,298.14,154.64,FALSE,UP,5.03,RIGHT,2,Search
caro2,7,39,11300,11324,26,19360,72830,19590,623.5,165.81,95.19,FALSE,UP,2.52,RIGHT,2,Search
caro2,7,40,11702,11738,38,18840,63250,50810,702.1,311.85,175.32,FALSE,RIGHT,6.59,RIGHT,2,Search
caro2,7,41,11956,11968,14,49450,71200,45280,706.5,70.04,56.97,FALSE,LEFT,0.85,RIGHT,2,Search
caro2,7,42,12388,12414,28,44870,71080,35970,629.2,145.21,96.9,FALSE,UP,2.68,RIGHT,2,Search
caro2,7,43,12678,12698,22,32830,61790,31500,557.7,98.51,68.64,FALSE,UP,1.51,RIGHT,2,Search
caro2,7,44,13134,13160,28,31130,55770,38970,442.9,205.04,117.82,FALSE,UP,3.3,RIGHT,2,Search
caro2,7,45,13388,13436,50,38500,44230,91630,341.3,376.92,229.13,FALSE,RIGHT,11.39,RIGHT,2,Search
caro2,7,46,13872,13908,38,88780,37610,118680,397.5,313.26,164.78,FALSE,RIGHT,6.31,RIGHT,2,Search
caro2,7,47,14098,14116,20,116540,40850,110570,435.9,93.06,68.92,FALSE,LEFT,1.43,RIGHT,2,Search
caro2,7,48,14344,14388,46,110430,44030,153600,262.6,402.03,218.33,FALSE,RIGHT,9.92,RIGHT,2,Search
caro2,7,49,14714,14744,32,150910,26190,136070,356.5,199.98,120.13,FALSE,LEFT,3.86,RIGHT,2,Search
caro2,7,50,14874,14908,36,134680,35910,154180,218,291.41,150.86,FALSE,RIGHT,5.36,RIGHT,2,Search
caro2,7,51,15292,15354,64,151950,21860,150400,866,516.85,262.99,FALSE,DOWN,15.66,RIGHT,2,Search
caro2,7,52,15716,15734,20,150180,89660,151710,826.4,113.94,80.17,FALSE,UP,1.63,RIGHT,2,Search
caro2,7,53,15926,15950,26,150640,81900,158540,705.6,194.34,115.43,FALSE,UP,3.05,RIGHT,2,Search
caro2,7,54,16166,16178,14,157840,70390,160920,679,68.88,50.55,FALSE,UP,0.83,RIGHT,2,Search
caro2,7,55,16540,16582,44,159940,68250,121920,643,283.6,171.4,FALSE,LEFT,7.55,RIGHT,2,Search
caro2,7,56,17002,17022,22,120850,64220,111910,646.4,125.26,81.41,FALSE,LEFT,1.83,RIGHT,2,Search
caro2,7,57,17234,17262,30,111800,64410,114560,515.7,180.93,106.81,FALSE,UP,3.26,RIGHT,2,Search
caro2,7,58,17508,17528,22,113560,52190,107880,579.2,121.37,83.34,FALSE,DOWN,1.86,RIGHT,2,Search
caro2,7,59,17658,17678,22,107820,58340,111690,536.4,105,61.14,FALSE,UP,1.43,RIGHT,2,Search
caro2,7,60,17846,17884,40,110170,54150,78340,644.4,305.72,178.77,FALSE,LEFT,7.07,RIGHT,2,Search
caro2,7,61,18238,18270,34,77600,65150,57270,683.5,213.12,123.9,FALSE,LEFT,4.24,RIGHT,2,Search
caro2,7,62,18530,18576,48,57410,69230,24550,991.3,348.97,197.3,FALSE,DOWN,9.46,RIGHT,2,Search
caro2,7,63,18828,18852,26,24390,98830,11610,998.7,147.6,90.81,FALSE,LEFT,2.4,RIGHT,2,Search
caro2,7,64,19156,19182,28,11350,101010,14340,874.1,174.39,107.39,FALSE,UP,3.07,RIGHT,2,Search
caro2,7,65,19496,19536,42,13800,88390,51960,820.3,327.76,179.25,FALSE,RIGHT,7.55,RIGHT,2,Search
caro2,7,66,19748,19786,40,49780,83120,81170,863.4,307.17,158.3,FALSE,RIGHT,6.32,RIGHT,2,Search
caro2,7,67,19956,19994,40,80330,87090,49090,751.1,293.47,172.4,FALSE,LEFT,6.88,RIGHT,2,Search
caro2,7,68,20286,20292,8,49700,76140,50620,768.7,35.38,33.35,FALSE,.,0.25,RIGHT,2,Search
caro2,7,69,20488,20530,44,50650,77230,11970,769.8,283.76,171.96,FALSE,LEFT,7.56,RIGHT,2,Search
caro2,7,70,20872,20896,26,12160,76860,11730,661,156.3,95.75,FALSE,UP,2.55,RIGHT,2,Search
caro2,7,71,21192,21214,24,11830,66970,12110,583.5,135.79,83.56,FALSE,UP,2.08,RIGHT,2,Search
caro2,7,72,21382,21442,62,11900,59090,101180,875.7,480.78,308.43,FALSE,RIGHT,18.85,RIGHT,2,Search
caro2,7,73,21826,21860,36,98940,88500,74700,946.1,239.54,138.92,FALSE,LEFT,5.02,RIGHT,2,Search
caro2,7,74,22220,22236,18,73930,94050,69210,899.9,97.1,70.21,FALSE,LEFT,1.32,RIGHT,2,Search
caro2,7,75,22668,22714,48,68410,91200,125080,846.5,420.83,237.9,FALSE,RIGHT,11.3,RIGHT,2,Search
caro2,7,76,23124,23158,36,122990,85830,149400,784.5,255.52,150.92,FALSE,RIGHT,5.43,RIGHT,2,Search
caro2,7,77,23538,23592,56,147840,79150,87930,604,382.02,232.69,FALSE,LEFT,12.81,RIGHT,2,Search
caro2,7,78,23810,23834,26,87060,60010,75670,624.6,163.36,93.59,FALSE,LEFT,2.44,RIGHT,2,Search
caro2,7,79,24080,24094,16,75640,63070,78410,599.7,71.89,57.5,FALSE,UP,0.96,RIGHT,2,Search
caro2,7,80,24246,24272,28,78120,60010,62600,620.9,198.22,113.93,FALSE,LEFT,3.25,RIGHT,2,Search
caro2,7,81,24562,24658,98,62150,62280,42350,761.8,250.25,107.67,TRUE,LEFT,5.24,RIGHT,2,Search
caro2,7,82,24862,25016,156,44180,74360,44000,752.8,1078.54,411.32,TRUE,.,0.22,RIGHT,2,Search
caro2,7,83,25204,25222,20,43720,74950,50810,761.5,99.35,69.5,FALSE,RIGHT,1.45,RIGHT,2,Search
caro2,7,84,25394,25428,36,50470,75520,37930,557.7,271.96,153.14,FALSE,UP,5.45,RIGHT,2,Search
caro2,7,85,25688,25704,18,37140,57190,33290,529.9,100.22,68.78,FALSE,UP,1.31,RIGHT,2,Search
caro2,7,86,25976,26012,38,33430,54270,27970,346.4,227.77,132.33,FALSE,UP,5.09,RIGHT,2,Search
caro2,7,87,26282,26348,68,27920,36150,114720,756.4,474.75,301.73,FALSE,RIGHT,20.09,RIGHT,2,Search
caro2,7,88,26668,26698,32,112980,75260,116590,646.6,138.36,85.63,FALSE,UP,2.68,RIGHT,2,Search
caro2,7,89,26984,27016,34,116510,65890,100360,601.9,172.78,107.56,FALSE,LEFT,3.6,RIGHT,2,Search
caro2,7,90,27258,27286,30,100040,60890,113710,699.9,205.61,120.3,FALSE,RIGHT,3.59,RIGHT,2,Search
caro2,7,91,27560,27584,26,112690,69780,103590,612.2,177.78,107.15,FALSE,UP,2.81,RIGHT,2,Search
caro2,7,92,27838,27862,26,101570,61390,87250,617.8,178.24,113.24,FALSE,LEFT,2.97,RIGHT,2,Search
caro2,7,93,28148,28170,24,86670,61750,76830,607.3,125.26,85.02,FALSE,LEFT,2.06,RIGHT,2,Search
caro2,7,94,28392,28444,54,75960,59690,145850,730,438.23,271.34,FALSE,RIGHT,14.42,RIGHT,2,Search
caro2,7,95,28764,28792,30,143980,73230,158900,682.8,188.28,102.25,FALSE,RIGHT,3.12,RIGHT,2,Search
caro2,7,96,29098,29114,18,157240,69130,162780,716,84.54,66.62,FALSE,RIGHT,1.21,RIGHT,2,Search
caro2,7,97,29334,29354,22,162440,72320,156730,653.9,131.84,89.09,FALSE,UP,1.97,RIGHT,2,Search
caro2,7,98,29556,29592,38,155610,64950,150790,389.6,307.52,169.51,FALSE,UP,6.47,RIGHT,2,Search
caro2,7,99,29868,29900,34,149410,39360,151340,256.4,180.91,103.74,FALSE,UP,3.52,RIGHT,2,Search
caro2,7,100,30176,30224,50,150640,25730,94940,371.2,377.32,238,FALSE,LEFT,11.84,RIGHT,2,Search
caro2,7,101,30674,30696,24,93750,37020,86140,403.6,118.7,74.85,FALSE,LEFT,1.83,RIGHT,2,Search
caro2,7,102,31002,31044,44,86480,41330,50630,455.1,286.9,172.28,FALSE,LEFT,7.58,RIGHT,2,Search
caro2,7,103,31298,31328,32,50600,45960,34710,536.6,205.45,118.93,FALSE,LEFT,3.79,RIGHT,2,Search
caro2,7,104,31714,31758,46,35210,55390,84810,621.1,403.91,230.14,FALSE,RIGHT,10.29,RIGHT,2,Search
caro2,7,105,32100,32136,38,83960,62290,61040,703.1,232.43,132.65,FALSE,LEFT,5.11,RIGHT,2,Search
caro2,7,106,32648,32666,20,61180,70960,64450,654.6,100.47,70.08,FALSE,UP,1.5,RIGHT,2,Search
caro2,7,107,32918,32938,22,63920,66150,71140,678.7,104.91,66.86,FALSE,RIGHT,1.54,RIGHT,2,Search
caro2,7,108,33142,33154,14,69980,68070,66210,688.6,66.12,53.13,FALSE,LEFT,0.8,RIGHT,2,Search
caro2,7,109,33662,33686,26,66290,69350,54310,693,151.37,93.87,FALSE,LEFT,2.44,RIGHT,2,Search
caro2,7,110,34064,34082,20,53600,69730,46800,725.6,109.97,73.67,FALSE,LEFT,1.54,RIGHT,2,Search
caro2,7,111,34450,34462,14,46410,72820,42710,729.1,60.44,49.69,FALSE,LEFT,0.74,RIGHT,2,Search
caro2,7,112,34774,34788,16,42380,73090,43310,707.2,43.75,38.18,FALSE,UP,0.6,RIGHT,2,Search
caro2,7,113,35172,35210,40,42980,69950,62680,785.9,184.29,118.54,FALSE,RIGHT,4.47,RIGHT,2,Search
caro2,7,114,35614,35628,16,62300,78550,65040,824.2,80.71,64.11,FALSE,DOWN,1.07,RIGHT,2,Search
caro2,7,115,36088,36098,12,63890,83670,65880,853.8,51.55,45.17,FALSE,DOWN,0.57,RIGHT,2,Search
caro2,7,116,36322,36330,10,65380,86340,64050,849.8,43.87,38.87,FALSE,.,0.41,RIGHT,2,Search
caro2,7,117,36594,36630,38,64020,85270,89960,854.6,245.55,135.2,FALSE,RIGHT,5.2,RIGHT,2,Search
caro2,7,118,37064,37084,22,88490,85670,80450,910.1,136.44,89.55,FALSE,LEFT,2.03,RIGHT,2,Search
caro2,7,119,37470,37482,14,80120,91500,76450,916.7,60.05,49.38,FALSE,LEFT,0.73,RIGHT,2,Search
caro2,7,120,37728,37744,18,76170,91980,71230,894.8,81.17,61.35,FALSE,LEFT,1.14,RIGHT,2,Search
caro2,7,121,38668,38714,48,68940,90130,119710,893.8,357.22,210.88,FALSE,RIGHT,10.04,RIGHT,2,Search
caro2,7,122,39278,39294,18,117090,90830,111120,941.4,102.5,75.83,FALSE,LEFT,1.4,RIGHT,2,Search
caro2,7,123,39548,39580,34,110520,94400,121920,798.3,220.92,117.06,FALSE,UP,4.06,RIGHT,2,Search
caro2,7,124,39854,39884,32,119980,80280,121910,949,179.58,105.07,FALSE,DOWN,3.4,RIGHT,2,Search
caro2,7,125,40260,40294,36,122480,94020,148030,885.6,245.64,140.31,FALSE,RIGHT,5.08,RIGHT,2,Search
caro2,7,126,40820,40826,8,146220,89370,146060,881.9,37.02,34.84,FALSE,.,0.27,RIGHT,2,Search
caro2,7,127,40998,41032,36,146250,87430,160590,701.8,246.77,132.62,FALSE,UP,4.85,RIGHT,2,Search
caro2,8,1,70,82,14,158910,70810,160910,681.4,62.42,48.19,FALSE,UP,0.74,RIGHT,2,Search
caro2,8,2,296,346,52,159670,68210,87120,672.4,444.6,278.67,FALSE,LEFT,14.4,RIGHT,2,Search
caro2,8,3,608,660,54,85900,66300,79760,275.2,414.64,208.81,FALSE,UP,9.98,RIGHT,2,Search
caro2,8,4,836,886,52,79030,26310,34380,91.3,350.29,210.75,FALSE,LEFT,10.41,RIGHT,2,Search
caro2,8,5,1202,1240,40,35660,9060,27550,368.9,354.61,183.56,FALSE,DOWN,7.39,RIGHT,2,Search
caro2,8,6,1572,1600,30,28170,36280,30040,501.1,195.62,116.3,FALSE,DOWN,3.52,RIGHT,2,Search
caro2,8,7,1928,1968,42,29410,50560,50550,710.4,310.95,165.68,FALSE,DOWN,6.61,RIGHT,2,Search
caro2,8,8,2222,2236,16,50280,70390,53250,672.7,74.15,55.09,FALSE,UP,0.97,RIGHT,2,Search
caro2,8,9,6984,7100,118,52680,69480,51440,683.3,206.32,80.32,TRUE,.,0.38,RIGHT,2,Search
caro2,8,10,7974,7990,18,52140,66650,53470,663.8,38.62,25.18,FALSE,.,0.28,RIGHT,2,Search
caro2,8,11,15740,15900,162,52370,68510,52690,702.9,114.16,57.97,TRUE,.,0.44,RIGHT,2,Search
caro2,8,12,16428,16448,22,52550,68600,56450,672.7,86.37,49.32,FALSE,RIGHT,0.86,RIGHT,2,Search
caro2,8,13,16580,16586,8,55010,68170,53690,683.5,38.65,35.09,FALSE,.,0.27,RIGHT,2,Search
caro2,8,14,24652,24800,150,53450,71080,53310,693.6,95.61,54.08,TRUE,.,0.42,RIGHT,2,Search
caro2,8,15,27274,27290,18,52690,67380,50670,664,37.75,29.18,FALSE,.,0.48,RIGHT,2,Search
caro2,8,16,27618,27622,6,51940,65730,52520,662,32.3,31.06,FALSE,.,0.17,RIGHT,2,Search
caro2,8,17,30918,31054,138,35800,134400,52960,696.1,69.44,56.11,TRUE,UP,14.4,RIGHT,2,Search
caro2,8,18,35912,35932,22,52380,68930,54030,680.9,59.24,40.71,FALSE,.,0.39,RIGHT,2,Search
caro2,8,19,38616,38782,168,53000,68820,54090,708.2,75.31,39.02,TRUE,DOWN,0.53,RIGHT,2,Search
caro2,9,1,664,694,32,52750,69100,41400,584.4,171.7,107.3,FALSE,UP,3.49,RIGHT,2,Search
caro2,9,2,940,974,36,40660,59830,16600,676.4,231.81,141.04,FALSE,LEFT,5.14,RIGHT,2,Search
caro2,9,3,1218,1244,28,17040,67920,20480,578.8,136.44,87.82,FALSE,UP,2.53,RIGHT,2,Search
caro2,9,4,1534,1576,44,20710,58830,59040,485.2,376.45,186.89,FALSE,RIGHT,8.19,RIGHT,2,Search
caro2,9,5,1830,1888,60,56950,49290,141990,499.5,455.35,294.15,FALSE,RIGHT,17.37,RIGHT,2,Search
caro2,9,6,2216,2258,44,140220,50400,130500,218.2,312.22,175.4,FALSE,UP,7.57,RIGHT,2,Search
caro2,9,7,2548,2592,46,129510,22360,85340,271.7,327.41,205.87,FALSE,LEFT,9.37,RIGHT,2,Search
caro2,9,8,2810,2854,46,84650,26690,42960,240.3,315.74,190.83,FALSE,LEFT,8.82,RIGHT,2,Search
caro2,9,9,3100,3128,30,42390,23820,51930,98.7,254.25,137.39,FALSE,UP,4.18,RIGHT,2,Search
caro2,9,10,3346,3402,58,51220,10810,134120,61.9,480.97,303.89,FALSE,RIGHT,17.37,RIGHT,2,Search
caro2,9,11,3698,3762,66,132030,7360,153390,625.4,419.63,242.55,FALSE,DOWN,14.53,RIGHT,2,Search
caro2,9,12,3900,3942,44,153110,64280,147400,853.6,314.66,135.19,FALSE,DOWN,5.08,RIGHT,2,Search
caro2,9,13,4150,4170,22,147190,86040,145240,777.8,132.43,86.83,FALSE,UP,1.95,RIGHT,2,Search
caro2,9,14,4544,4560,18,143930,78380,141910,753,55.11,45.16,FALSE,UP,0.83,RIGHT,2,Search
caro2,9,15,4822,4846,26,140980,75420,126350,707.6,201.49,120.08,FALSE,LEFT,3.1,RIGHT,2,Search
caro2,9,16,5216,5234,20,125010,70630,129690,668.1,93.47,65.01,FALSE,RIGHT,1.32,RIGHT,2,Search
caro2,9,17,5530,5540,12,130050,66910,127680,656.7,52.86,43.72,FALSE,LEFT,0.56,RIGHT,2,Search
caro2,9,18,5684,5710,28,127600,65530,111590,675.2,184.99,115.2,FALSE,LEFT,3.28,RIGHT,2,Search
caro2,9,19,6086,6104,20,110790,67990,102970,666.5,114.24,80.35,FALSE,LEFT,1.63,RIGHT,2,Search
caro2,9,20,6460,6482,24,102500,67350,92810,613.2,154.59,103.44,FALSE,LEFT,2.49,RIGHT,2,Search
caro2,9,21,6776,6816,42,90770,62180,86000,1075,489.01,251.4,FALSE,DOWN,10.58,RIGHT,2,Search
caro2,9,22,7038,7058,22,85480,106240,77330,1016.4,123.82,86.61,FALSE,LEFT,1.88,RIGHT,2,Search
caro2,9,23,7382,7404,24,76230,101840,65950,1017,129.8,83.17,FALSE,LEFT,2.01,RIGHT,2,Search
caro2,9,24,7708,7734,28,64810,101280,49850,999.6,174.67,102.63,FALSE,LEFT,2.92,RIGHT,2,Search
caro2,9,25,8046,8066,22,49680,99560,39530,993,134.48,87.02,FALSE,LEFT,1.96,RIGHT,2,Search
caro2,9,26,8268,8286,20,39280,99170,32350,962.1,105.54,70.14,FALSE,LEFT,1.48,RIGHT,2,Search
caro2,9,27,8566,8584,20,32320,96520,31770,903.2,101.18,66.67,FALSE,UP,1.4,RIGHT,2,Search
caro2,9,28,8892,8916,26,30920,90630,22650,789.7,194.45,122.47,FALSE,UP,3.13,RIGHT,2,Search
caro2,9,29,9096,9116,22,20610,77540,17740,696.2,128.39,85.83,FALSE,UP,1.96,RIGHT,2,Search
caro2,9,30,9662,9704,44,17050,69530,59770,713.1,368.27,196.98,FALSE,RIGHT,8.5,RIGHT,2,Search
caro2,9,31,10186,10208,24,57560,71770,53580,643.3,126.77,81.27,FALSE,UP,1.99,RIGHT,2,Search
caro2,9,32,10364,10394,32,52810,65520,34870,605.9,195.86,119.98,FALSE,LEFT,3.83,RIGHT,2,Search
caro2,9,33,10654,10676,24,34300,61070,21080,614.6,167.21,109.37,FALSE,LEFT,2.63,RIGHT,2,Search
caro2,9,34,11042,11064,24,19180,62450,27270,577.3,137.17,81.05,FALSE,RIGHT,1.98,RIGHT,2,Search
caro2,9,35,11332,11384,54,26460,58450,19470,968.6,405.19,188.92,FALSE,DOWN,9.07,RIGHT,2,Search
caro2,9,36,11662,11682,22,18450,97560,14440,895.1,127.82,88.07,FALSE,UP,1.95,RIGHT,2,Search
caro2,9,37,12034,12124,92,14680,89610,148220,1055.9,456.06,294.38,FALSE,RIGHT,25.23,RIGHT,2,Search
caro2,9,38,12342,12364,24,148470,105440,160190,1024.6,164.39,90.6,FALSE,RIGHT,2.25,RIGHT,2,Search
caro2,9,39,12592,12628,38,158780,103270,121080,996.4,316.88,186.73,FALSE,LEFT,7.13,RIGHT,2,Search
caro2,9,40,12882,12910,30,118820,100240,117660,838.4,214.84,122.62,FALSE,UP,3.75,RIGHT,2,Search
caro2,9,41,13042,13122,82,116320,84570,124490,-464.2,943.56,427.37,FALSE,UP,31.61,RIGHT,2,Search
caro2,9,42,13276,13300,26,125090,-46170,111920,-544.7,219.29,128.07,FALSE,LEFT,3.38,RIGHT,2,Search
caro2,9,43,13442,13472,32,113620,-55020,96070,-143.4,764.11,348.32,FALSE,DOWN,10.96,RIGHT,2,Search
caro2,9,44,13536,13612,78,95750,-14220,146640,678.7,570.73,318.76,FALSE,DOWN,23.11,RIGHT,2,Search
caro2,9,45,14170,14192,24,145500,68310,155220,677.4,123.12,75.35,FALSE,RIGHT,1.9,RIGHT,2,Search
caro2,9,46,14344,14366,24,153490,67980,163040,697,124.86,74.8,FALSE,RIGHT,1.88,RIGHT,2,Search
caro2,9,47,14636,14662,28,161030,69450,156850,576.6,168.95,102.45,FALSE,UP,2.95,RIGHT,2,Search
caro2,9,48,14912,14954,44,156710,58270,124050,670.2,295.02,156.02,FALSE,LEFT,6.82,RIGHT,2,Search
caro2,9,49,15318,15340,24,123450,68050,132690,659.8,134.14,76.82,FALSE,RIGHT,1.92,RIGHT,2,Search
caro2,9,50,15592,15624,34,131700,66930,108050,660.8,223.4,139.41,FALSE,LEFT,4.79,RIGHT,2,Search
caro2,9,51,16054,16068,16,106810,65840,104290,687.5,68.56,52.26,FALSE,DOWN,0.88,RIGHT,2,Search
caro2,9,52,16268,16304,38,104010,68720,80050,612.8,235.53,138.56,FALSE,LEFT,5.27,RIGHT,2,Search
caro2,9,53,16528,16550,24,78230,61630,65570,578.3,178.61,118.36,FALSE,LEFT,2.79,RIGHT,2,Search
caro2,9,54,16730,16748,20,63250,58520,56420,555.9,110.28,76.88,FALSE,LEFT,1.59,RIGHT,2,Search
caro2,9,55,16978,16982,6,55930,56450,55050,564.1,31.58,29.56,FALSE,.,0.18,RIGHT,2,Search
caro2,9,56,17354,17390,38,54840,57280,29510,590.5,217.16,134.2,FALSE,LEFT,5.16,RIGHT,2,Search
caro2,9,57,17714,17738,26,30210,58940,15440,610.3,176.32,113.61,FALSE,LEFT,2.97,RIGHT,2,Search
caro2,9,58,18134,18192,60,14450,61580,93070,668.6,458.47,269.44,FALSE,RIGHT,15.79,RIGHT,2,Search
caro2,9,59,18438,18454,18,91950,67710,86430,650,99.86,69.57,FALSE,LEFT,1.32,RIGHT,2,Search
caro2,9,60,18830,18838,10,86080,64240,84130,643,43.87,39.24,FALSE,.,0.4,RIGHT,2,Search
caro2,9,61,19044,19082,40,83950,63880,53170,675.4,279.23,157.36,FALSE,LEFT,6.37,RIGHT,2,Search
caro2,9,62,19464,19504,42,53470,68810,20360,687.4,253.89,155.75,FALSE,LEFT,6.6,RIGHT,2,Search
caro2,9,63,19696,19710,16,20780,68960,15960,693.4,72.2,52.63,FALSE,LEFT,0.94,RIGHT,2,Search
caro2,9,64,20208,20218,12,16820,69570,17740,712.2,41.14,37,FALSE,.,0.43,RIGHT,2,Search
caro2,9,65,20400,20486,88,17910,71380,148900,768.9,492.92,310.97,FALSE,RIGHT,25.39,RIGHT,2,Search
caro2,9,66,20814,20834,22,149590,78550,148900,720.1,101.82,68.49,FALSE,UP,1.55,RIGHT,2,Search
caro2,9,67,21254,21270,18,147310,72950,141210,752.7,96.69,68.73,FALSE,LEFT,1.31,RIGHT,2,Search
caro2,9,68,21670,21694,26,141660,75220,138700,671.4,114.63,75.27,FALSE,UP,2.02,RIGHT,2,Search
caro2,9,69,21854,21878,26,138390,68190,124740,710.2,169.42,106.41,FALSE,LEFT,2.81,RIGHT,2,Search
caro2,9,70,22210,22242,34,124700,70570,144130,764.3,211.06,123.99,FALSE,RIGHT,4.09,RIGHT,2,Search
caro2,9,71,22410,22420,12,141630,76060,139220,753.9,46.68,40.02,FALSE,.,0.5,RIGHT,2,Search
caro2,9,72,22536,22564,30,139360,74850,127810,639.2,216.72,117.07,FALSE,UP,3.5,RIGHT,2,Search
caro2,9,73,22812,22826,16,126450,65470,130950,656.3,72.53,51.59,FALSE,RIGHT,0.91,RIGHT,2,Search
caro2,9,74,23178,23212,36,129820,65150,103370,651.5,259.97,149.68,FALSE,LEFT,5.37,RIGHT,2,Search
caro2,9,75,23634,23672,40,102600,65840,95930,889.6,257.78,140.63,FALSE,DOWN,5.68,RIGHT,2,Search
caro2,9,76,23968,24002,36,96550,88020,81450,809.9,151.85,95.32,FALSE,LEFT,3.45,RIGHT,2,Search
caro2,9,77,24250,24266,18,81530,81580,75010,812,98.84,71.97,FALSE,LEFT,1.32,RIGHT,2,Search
caro2,9,78,24606,24628,24,74200,80810,70230,880.9,129.46,77.03,FALSE,DOWN,1.89,RIGHT,2,Search
caro2,9,79,24928,24956,30,70410,87980,74560,762.5,187.37,96.12,FALSE,UP,2.89,RIGHT,2,Search
caro2,9,80,25376,25412,38,73560,77660,104120,922.5,345.53,184.94,FALSE,RIGHT,7.01,RIGHT,2,Search
caro2,9,81,25750,25770,22,101870,93470,106300,865,130.03,78.7,FALSE,UP,1.83,RIGHT,2,Search
caro2,9,82,26036,26076,42,105640,87460,143910,927.9,308.43,181.38,FALSE,RIGHT,7.55,RIGHT,2,Search
caro2,9,83,26420,26444,26,142000,93320,154670,996.3,173.81,104.46,FALSE,RIGHT,2.76,RIGHT,2,Search
caro2,9,84,26618,26770,154,152450,98760,152450,987.6,29.18,29.18,TRUE,.,0,RIGHT,2,Search
caro2,9,85,27026,27044,20,158220,94830,162560,893.4,108.48,72.26,FALSE,UP,1.46,RIGHT,2,Search
caro2,9,86,27332,27374,44,160940,89930,122410,965.9,298.35,171.91,FALSE,LEFT,7.47,RIGHT,2,Search
caro2,9,87,27726,27750,26,122360,96200,108190,1000.6,190.92,108.59,FALSE,LEFT,2.89,RIGHT,2,Search
caro2,9,88,28008,28036,30,108960,99440,90160,995.1,209.04,121.75,FALSE,LEFT,3.68,RIGHT,2,Search
caro2,9,89,28526,28548,24,89130,98720,99320,1039.2,154.22,94.87,FALSE,RIGHT,2.3,RIGHT,2,Search
caro2,9,90,28840,28884,46,98840,105380,63060,971.9,268.71,158.75,FALSE,LEFT,7.21,RIGHT,2,Search
caro2,9,91,29338,29360,24,62530,96870,53490,1032.6,145.46,92.49,FALSE,LEFT,2.26,RIGHT,2,Search
caro2,9,92,29544,29576,34,53780,103260,32350,1005.1,200.56,121.19,FALSE,LEFT,4.15,RIGHT,2,Search
caro2,9,93,29886,29902,18,31570,100620,30770,956.7,77.87,60.37,FALSE,UP,1.11,RIGHT,2,Search
caro2,9,94,30290,30314,26,30310,95930,32060,851.6,159.49,95.25,FALSE,UP,2.47,RIGHT,2,Search
caro2,9,95,30632,30666,36,31750,85380,18520,707.8,207.61,123,FALSE,UP,4.28,RIGHT,2,Search
caro2,9,96,31006,31054,50,18870,71090,16380,991.1,332.13,146.49,FALSE,DOWN,6.41,RIGHT,2,Search
caro2,9,97,31606,31662,58,15430,99210,94170,1068.4,421.12,262.76,FALSE,RIGHT,15.05,RIGHT,2,Search
caro2,9,98,31966,31980,16,92250,107270,90230,1031.6,80.14,58.73,FALSE,UP,0.98,RIGHT,2,Search
caro2,9,99,32312,32320,10,89070,103490,90350,1010.9,61.27,53.61,FALSE,UP,0.59,RIGHT,2,Search
