ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Order,Task
caro2,1,1,4,324,322,68840,366.9,501700,RIGHT,2,Count
caro2,1,2,374,524,152,64890,657.6,532100,RIGHT,2,Count
caro2,1,3,558,708,152,85280,724.1,521400,RIGHT,2,Count
caro2,1,4,760,962,204,77560,308.7,514200,RIGHT,2,Count
caro2,1,5,1012,1202,192,41700,579.1,540100,RIGHT,2,Count
caro2,1,6,1238,2082,846,16680,569.6,559900,RIGHT,2,Count
caro2,1,7,2096,2652,558,13610,576.5,555100,RIGHT,2,Count
caro2,1,8,2672,3334,664,16320,573.7,542700,RIGHT,2,Count
caro2,1,9,3356,3610,256,10130,621.4,553100,RIGHT,2,Count
caro2,1,10,3638,3876,240,20730,619,540500,RIGHT,2,Count
caro2,1,11,3898,4244,348,14400,637.7,544700,RIGHT,2,Count
caro2,1,12,4268,4884,618,25060,644,534100,RIGHT,2,Count
caro2,1,13,4908,5212,306,18260,692,530000,RIGHT,2,Count
caro2,1,14,5250,5718,470,32770,572.3,534200,RIGHT,2,Count
caro2,1,15,5742,6436,696,39130,585,523400,RIGHT,2,Count
caro2,1,16,6450,6814,366,36520,591.1,518300,RIGHT,2,Count
caro2,1,17,6836,7174,340,42690,592.9,521300,RIGHT,2,Count
caro2,1,18,7202,7836,636,52760,572.7,518200,RIGHT,2,Count
caro2,1,19,7852,8354,504,51450,601.5,520500,RIGHT,2,Count
caro2,1,20,8364,8600,238,50610,626.3,517800,RIGHT,2,Count
caro2,1,21,8618,8880,264,54910,640.4,517300,RIGHT,2,Count
caro2,1,22,8896,9202,308,51090,666.7,510800,RIGHT,2,Count
caro2,1,23,9232,9400,170,44320,738.9,506800,RIGHT,2,Count
caro2,1,24,9436,9718,284,67540,706.4,505800,RIGHT,2,Count
caro2,1,25,9744,10054,312,67150,633.4,505900,RIGHT,2,Count
caro2,1,26,10072,10250,180,65160,598.2,500100,RIGHT,2,Count
caro2,1,27,10264,10666,404,62520,591.5,493000,RIGHT,2,Count
caro2,1,28,10676,10940,266,62040,571.9,494400,RIGHT,2,Count
caro2,1,29,10962,11486,526,68420,572.7,500400,RIGHT,2,Count
caro2,1,30,11500,11758,260,70940,584.3,503100,RIGHT,2,Count
caro2,1,31,11780,11996,218,77470,596.4,507600,RIGHT,2,Count
caro2,1,32,12018,12248,232,84280,642.2,509600,RIGHT,2,Count
caro2,1,33,12268,12480,214,85760,613.3,505800,RIGHT,2,Count
caro2,1,34,12498,12984,488,88970,576,493600,RIGHT,2,Count
caro2,1,35,12998,13488,492,91860,587.8,498100,RIGHT,2,Count
caro2,1,36,13506,13762,258,95970,621.4,506700,RIGHT,2,Count
caro2,1,37,13784,14120,338,102700,633,502100,RIGHT,2,Count
caro2,1,38,14140,14390,252,103160,696.3,502900,RIGHT,2,Count
caro2,1,39,14406,14882,478,98370,711.7,505000,RIGHT,2,Count
caro2,1,40,14908,15160,254,86660,775.4,508800,RIGHT,2,Count
caro2,1,41,15204,15456,254,121250,868.2,507700,RIGHT,2,Count
caro2,1,42,15480,15698,220,127120,794,505400,RIGHT,2,Count
caro2,1,43,15732,15904,174,142280,852.6,492500,RIGHT,2,Count
caro2,1,44,15934,16152,220,156260,863.9,494400,RIGHT,2,Count
caro2,1,45,16184,16418,236,160560,733.1,490800,RIGHT,2,Count
caro2,1,46,16440,16642,204,157090,684.6,490900,RIGHT,2,Count
caro2,1,47,16664,16896,234,161160,629.7,485700,RIGHT,2,Count
caro2,1,48,16924,17124,202,147510,688.1,492000,RIGHT,2,Count
caro2,1,49,17150,17406,258,131480,662.9,502400,RIGHT,2,Count
caro2,1,50,17428,17732,306,124100,644.5,507900,RIGHT,2,Count
caro2,1,51,17752,17888,138,127970,632,511600,RIGHT,2,Count
caro2,1,52,17912,18156,246,117680,609.4,508300,RIGHT,2,Count
caro2,1,53,18176,18412,238,112680,596.5,507800,RIGHT,2,Count
caro2,1,54,18426,19076,652,112080,573.9,504900,RIGHT,2,Count
caro2,1,55,19096,19428,334,116910,579.9,512200,RIGHT,2,Count
caro2,1,56,19442,19862,422,119300,568.3,518700,RIGHT,2,Count
caro2,1,57,19878,20088,212,122880,596.9,510300,RIGHT,2,Count
caro2,1,58,20238,20396,160,124580,600.7,513700,RIGHT,2,Count
caro2,1,59,20416,20732,318,129080,586.4,520700,RIGHT,2,Count
caro2,1,60,20746,21152,408,127700,613.7,513300,RIGHT,2,Count
caro2,2,1,4,396,394,127080,589.6,507300,RIGHT,2,Count
caro2,2,2,438,632,196,91250,522.9,511700,RIGHT,2,Count
caro2,2,3,668,768,102,76420,388.5,501500,RIGHT,2,Count
caro2,2,4,806,1028,224,62180,213.3,480600,RIGHT,2,Count
caro2,2,5,1060,1350,292,80360,228.4,473300,RIGHT,2,Count
caro2,2,6,1376,1618,244,90280,233,486200,RIGHT,2,Count
caro2,2,7,1636,1948,314,94520,251,493000,RIGHT,2,Count
caro2,2,8,1986,2436,452,115550,253,490700,RIGHT,2,Count
caro2,2,9,2474,2774,302,126060,464.4,510100,RIGHT,2,Count
caro2,2,10,2806,3066,262,128980,597.6,519400,RIGHT,2,Count
caro2,2,11,3096,3378,284,127090,729.9,531600,RIGHT,2,Count
caro2,2,12,3410,3728,320,113650,852,542800,RIGHT,2,Count
caro2,2,13,3756,3936,182,101550,949.1,544100,RIGHT,2,Count
caro2,2,14,3966,4216,252,85760,983.9,558300,RIGHT,2,Count
